sub_region,census_fips_code,place_id,date,user_id,place,percent_change_from_baseline
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-20,885,transit stations,21
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-20,885,workplaces,-25
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-20,885,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,retail and recreation,4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,grocery and pharmacy,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,parks,91
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,transit stations,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-21,886,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,retail and recreation,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,grocery and pharmacy,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,parks,75
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,transit stations,9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-22,887,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,retail and recreation,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,grocery and pharmacy,16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,parks,74
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,transit stations,18
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,workplaces,-24
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-23,888,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,retail and recreation,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,grocery and pharmacy,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,parks,63
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,transit stations,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,workplaces,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-24,889,residential,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,retail and recreation,-4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,grocery and pharmacy,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,parks,31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,transit stations,15
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,workplaces,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-25,890,residential,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,retail and recreation,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,grocery and pharmacy,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,parks,16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,transit stations,4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,workplaces,-28
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-26,891,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,retail and recreation,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,grocery and pharmacy,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,parks,30
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,transit stations,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-27,892,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,retail and recreation,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,grocery and pharmacy,2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,parks,36
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,transit stations,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-28,893,residential,11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,retail and recreation,1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,grocery and pharmacy,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,parks,37
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,transit stations,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-29,894,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,retail and recreation,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,grocery and pharmacy,14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,parks,39
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,transit stations,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,workplaces,-24
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-30,895,residential,9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,retail and recreation,-15
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,grocery and pharmacy,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,parks,23
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,transit stations,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,workplaces,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-10-31,896,residential,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,retail and recreation,-14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,grocery and pharmacy,-10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,parks,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,transit stations,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,workplaces,-8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-01,897,residential,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,retail and recreation,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,grocery and pharmacy,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,parks,23
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,transit stations,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,workplaces,-27
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-02,898,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,retail and recreation,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,grocery and pharmacy,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,parks,26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,transit stations,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,workplaces,-28
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-03,899,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,retail and recreation,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,grocery and pharmacy,2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,parks,33
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,transit stations,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-04,900,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,retail and recreation,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,grocery and pharmacy,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,parks,27
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,transit stations,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-05,901,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,retail and recreation,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,grocery and pharmacy,9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,parks,20
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,transit stations,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-06,902,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,retail and recreation,-14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,grocery and pharmacy,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,parks,-15
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,transit stations,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,workplaces,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-07,903,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,retail and recreation,-19
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,grocery and pharmacy,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,parks,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,transit stations,-12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,workplaces,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-08,904,residential,11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,retail and recreation,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,grocery and pharmacy,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,parks,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,transit stations,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,workplaces,-31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-09,905,residential,15
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,retail and recreation,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,grocery and pharmacy,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,parks,4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,transit stations,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,workplaces,-27
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-10,906,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,retail and recreation,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,grocery and pharmacy,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,parks,21
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,transit stations,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,workplaces,-41
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-11,907,residential,14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,retail and recreation,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,grocery and pharmacy,0
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,parks,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,transit stations,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,workplaces,-27
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-12,908,residential,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,retail and recreation,-9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,grocery and pharmacy,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,parks,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,transit stations,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,workplaces,-26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-13,909,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,retail and recreation,-14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,grocery and pharmacy,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,parks,1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,transit stations,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,workplaces,-4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-14,910,residential,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,retail and recreation,-16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,grocery and pharmacy,-9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,parks,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,transit stations,4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,workplaces,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-15,911,residential,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,retail and recreation,-8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,grocery and pharmacy,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,parks,2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,transit stations,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,workplaces,-28
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-16,912,residential,11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,retail and recreation,-8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,grocery and pharmacy,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,parks,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,transit stations,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,workplaces,-29
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-17,913,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,retail and recreation,-11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,grocery and pharmacy,-4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,parks,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,transit stations,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,workplaces,-28
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-18,914,residential,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,retail and recreation,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,grocery and pharmacy,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,parks,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,transit stations,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,workplaces,-29
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-19,915,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,retail and recreation,-9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,grocery and pharmacy,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,parks,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,transit stations,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,workplaces,-27
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-20,916,residential,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,retail and recreation,-14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,grocery and pharmacy,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,parks,3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,transit stations,15
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,workplaces,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-21,917,residential,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,retail and recreation,-9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,grocery and pharmacy,0
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,parks,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,transit stations,14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,workplaces,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-22,918,residential,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,retail and recreation,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,grocery and pharmacy,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,parks,43
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,transit stations,16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,workplaces,-31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-23,919,residential,11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,retail and recreation,9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,grocery and pharmacy,26
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,parks,58
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,transit stations,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,workplaces,-32
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-24,920,residential,10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,retail and recreation,14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,grocery and pharmacy,39
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,parks,62
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,transit stations,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,workplaces,-38
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-25,921,residential,8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,retail and recreation,-54
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,grocery and pharmacy,-16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,parks,54
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,transit stations,-13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,workplaces,-76
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-26,922,residential,22
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,retail and recreation,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,grocery and pharmacy,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,parks,67
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,transit stations,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,workplaces,-54
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-27,923,residential,17
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,retail and recreation,-12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,grocery and pharmacy,-12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,parks,30
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,transit stations,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,workplaces,-10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-28,924,residential,9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,retail and recreation,-19
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,grocery and pharmacy,-13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,parks,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,transit stations,-1
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,workplaces,-8
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-29,925,residential,7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,retail and recreation,-13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,grocery and pharmacy,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,parks,4
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,transit stations,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,workplaces,-31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-11-30,926,residential,11
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,retail and recreation,-10
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,grocery and pharmacy,5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,parks,6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,transit stations,-2
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,workplaces,-31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-01,927,residential,12
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,retail and recreation,-16
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,grocery and pharmacy,-5
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,parks,-7
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,transit stations,-6
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,workplaces,-32
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-02,928,residential,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,retail and recreation,-14
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,grocery and pharmacy,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,parks,-9
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,transit stations,-3
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,workplaces,-31
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-03,929,residential,13
Coconino County,04005,ChIJK-gFlwP2MocR8iCzue8_fJs,2020-12-04,930,retail and recreation,-18
